,words,frequency,ngram
22842,の免除,1,3
22843,除と、,1,3
22844,と、有,1,3
22845,、有料,1,3
22846,有料登,1,3
22847,料登録,1,3
22848,録の解,1,3
22849,解除の,1,3
22850,除の通,1,3
22851,の通知,1,3
22852,通知案,1,3
22853,知案内,1,3
22854,案内を,1,3
22855,内を行,1,3
22856,が、下,1,3
22857,、下記,1,3
22858,下記い,1,3
22859,記いず,1,3
22860,いずれ,1,3
22861,ずれか,1,3
22862,れかの,1,3
22863,かの事,1,3
22864,の事由,1,3
22865,事由に,1,3
22866,由にお,1,3
22867,いて申,1,3
22868,て申請,1,3
22869,申請が,1,3
22870,請が完,1,3
22871,また、,1,3
22872,た、現,1,3
22873,、現時,1,3
22874,点で利,1,3
22875,利用者,1,3
22876,用者情,1,3
22877,者情報,1,3
22878,情報登,1,3
22879,報登録,1,3
22880,録が確,1,3
22881,が確認,1,3
22882,確認さ,1,3
22883,認され,1,3
22884,いるコ,1,3
22885,るコン,1,3
22886,コンテ,1,3
22887,テンツ,1,3
22888,ンツは,1,3
22889,ツは合,1,3
22890,は合計,1,3
22891,イトと,1,3
22892,トとな,1,3
22893,り、内,1,3
22894,トが月,1,3
22895,が月額,1,3
22896,月額費,1,3
22897,額費用,1,3
22898,通知に,1,3
22899,知にそ,1,3
22900,にそっ,1,3
22901,そった,1,3
22902,った解,1,3
22903,た解除,1,3
22904,解除手,1,3
22905,除手続,1,3
22906,続きに,1,3
22907,きに協,1,3
22908,に協力,1,3
22909,協力し,1,3
22910,力して,1,3
22911,続きの,1,3
22912,きの途,1,3
22913,の途中,1,3
22914,途中で,1,3
22915,中であ,1,3
22916,である,1,3
22917,あるに,1,3
22918,るにも,1,3
22919,にも関,1,3
22920,も関わ,1,3
22921,関わら,1,3
22922,わらず,1,3
22923,らず音,1,3
22924,ず音信,1,3
22925,音信普,1,3
22926,信普通,1,3
22927,普通と,1,3
22928,通とな,1,3
22929,何らか,1,3
22930,らかの,1,3
22931,かの理,1,3
22932,理由で,1,3
22933,由で当,1,3
22934,で当手,1,3
22935,当手続,1,3
22936,続き窓,1,3
22937,き窓口,1,3
22938,窓口か,1,3
22939,口から,1,3
22940,からの,1,3
22941,らの連,1,3
22942,の連絡,1,3
22943,連絡を,1,3
22944,絡を確,1,3
22945,確認で,1,3
22946,認でき,1,3
22947,上記理,1,3
22948,記理由,1,3
22949,理由に,1,3
22950,由によ,1,3
22951,より申,1,3
22952,り申請,1,3
22953,申請手,1,3
22954,請手続,1,3
22955,続きが,1,3
22956,きが完,1,3
22957,合は、,1,3
22958,は、登,1,3
22959,、登録,1,3
22960,情報が,1,3
22961,報が残,1,3
22962,が残っ,1,3
22963,残って,1,3
22964,サービ,1,3
22965,ービス,1,3
22966,ビスの,1,3
22967,スの利,1,3
22968,料金に,1,3
22969,いて免,1,3
22970,て免除,1,3
22971,除とな,1,3
22972,となら,1,3
22973,ならず,1,3
22974,らず、,1,3
22975,ず、次,1,3
22976,、次月,1,3
22977,次月以,1,3
22978,月以降,1,3
22979,以降も,1,3
22980,降も課,1,3
22981,も課金,1,3
22982,早急に,1,3
22983,急に契,1,3
22984,に契約,1,3
22985,契約を,1,3
22986,約を解,1,3
22987,を解除,1,3
22988,解除し,1,3
22989,除し、,1,3
22990,し、後,1,3
22991,、後払,1,3
22992,後払い,1,3
22993,払い決,1,3
22994,い決済,1,3
22995,決済等,1,3
22996,済等の,1,3
22997,等の有,1,3
22998,の有料,1,3
22999,有料請,1,3
23000,料請求,1,3
23001,請求が,1,3
23002,求が発,1,3
23003,生しな,1,3
23004,ないよ,1,3
23005,いよう,1,3
23006,うにす,1,3
23007,する為,1,3
23008,る為に,1,3
23009,為に本,1,3
23010,に本通,1,3
23011,本通知,1,3
23012,通知確,1,3
23013,知確認,1,3
23014,確認後,1,3
23015,認後〔,1,3
23016,後〔解,1,3
23017,〔解除,1,3
23018,申請〕,1,3
23019,請〕と,1,3
23020,〕と記,1,3
23021,と記入,1,3
23022,記入の,1,3
23023,入の上,1,3
23024,さいま,1,3
23025,ませ。,1,3
23026,文書番,1,3
23027,書番号,1,3
23028,上記登録,1,4
23029,記登録情,1,4
23030,おいて二,1,4
23031,いて二次,1,4
23032,て二次登,1,4
23033,が許可さ,1,4
23034,許可され,1,4
23035,可された,1,4
23036,された状,1,4
23037,れた状態,1,4
23038,た状態と,1,4
23039,貴殿の登,1,4
23040,殿の登録,1,4
23041,の登録情,1,4
23042,おいて入,1,4
23043,いて入会,1,4
23044,て入会金,1,4
23045,入会金、,1,4
23046,会金、月,1,4
23047,金、月額,1,4
23048,、月額会,1,4
23049,会員費用,1,4
23050,員費用等,1,4
23051,の課金が,1,4
23052,課金が発,1,4
23053,提携サイ,1,4
23054,携サイト,1,4
23055,サイトへ,1,4
23056,イトへの,1,4
23057,トへの自,1,4
23058,への自動,1,4
23059,の自動登,1,4
23060,自動登録,1,4
23061,動登録、,1,4
23062,登録、入,1,4
23063,録、入会,1,4
23064,掲題の件,1,4
23065,題の件に,1,4
23066,の件につ,1,4
23067,件につき,1,4
23068,につきま,1,4
23069,つきまし,1,4
23070,きまして,1,4
23071,まして、,1,4
23072,して、利,1,4
23073,て、利用,1,4
23074,、利用期,1,4
23075,利用期間,1,4
23076,用期間と,1,4
23077,期間とみ,1,4
23078,間とみな,1,4
23079,とみなさ,1,4
23080,みなされ,1,4
23081,なされた,1,4
23082,された本,1,4
23083,れた本来,1,4
23084,た本来の,1,4
23085,本来の利,1,4
23086,来の利用,1,4
23087,用料金の,1,4
23088,料金の免,1,4
23089,金の免除,1,4
23090,の免除と,1,4
23091,免除と、,1,4
23092,除と、有,1,4
23093,と、有料,1,4
23094,、有料登,1,4
23095,有料登録,1,4
23096,料登録の,1,4
23097,登録の解,1,4
23098,録の解除,1,4
23099,の解除の,1,4
23100,解除の通,1,4
23101,除の通知,1,4
23102,の通知案,1,4
23103,通知案内,1,4
23104,知案内を,1,4
23105,案内を行,1,4
23106,内を行っ,1,4
23107,行ってお,1,4
23108,りますが,1,4
23109,すが、下,1,4
23110,が、下記,1,4
23111,、下記い,1,4
23112,下記いず,1,4
23113,記いずれ,1,4
23114,いずれか,1,4
23115,ずれかの,1,4
23116,れかの事,1,4
23117,かの事由,1,4
23118,の事由に,1,4
23119,事由にお,1,4
23120,由におい,1,4
23121,おいて申,1,4
23122,いて申請,1,4
23123,て申請が,1,4
23124,申請が完,1,4
23125,請が完了,1,4
23126,了してお,1,4
23127,おりませ,1,4
23128,また、現,1,4
23129,た、現時,1,4
23130,、現時点,1,4
23131,現時点で,1,4
23132,時点で利,1,4
23133,点で利用,1,4
23134,で利用者,1,4
23135,利用者情,1,4
23136,用者情報,1,4
23137,者情報登,1,4
23138,情報登録,1,4
23139,報登録が,1,4
23140,登録が確,1,4
23141,録が確認,1,4
23142,が確認さ,1,4
23143,確認され,1,4
23144,認されて,1,4
23145,ているコ,1,4
23146,いるコン,1,4
23147,るコンテ,1,4
23148,コンテン,1,4
23149,ンテンツ,1,4
23150,テンツは,1,4
23151,ンツは合,1,4
23152,ツは合計,1,4
23153,サイトと,1,4
23154,イトとな,1,4
23155,トとなっ,1,4
23156,おり、内,1,4
23157,イトが月,1,4
23158,トが月額,1,4
23159,が月額費,1,4
23160,月額費用,1,4
23161,額費用等,1,4
23162,の課金対,1,4
23163,象となっ,1,4
23164,通知にそ,1,4
23165,知にそっ,1,4
23166,にそった,1,4
23167,そった解,1,4
23168,った解除,1,4
23169,た解除手,1,4
23170,解除手続,1,4
23171,除手続き,1,4
23172,手続きに,1,4
23173,続きに協,1,4
23174,きに協力,1,4
23175,に協力し,1,4
23176,協力して,1,4
23177,力してい,1,4
23178,手続きの,1,4
23179,続きの途,1,4
23180,きの途中,1,4
23181,の途中で,1,4
23182,途中であ,1,4
23183,中である,1,4
23184,であるに,1,4
23185,あるにも,1,4
23186,るにも関,1,4
23187,にも関わ,1,4
23188,も関わら,1,4
23189,関わらず,1,4
23190,わらず音,1,4
23191,らず音信,1,4
23192,ず音信普,1,4
23193,音信普通,1,4
23194,信普通と,1,4
23195,普通とな,1,4
23196,通となっ,1,4
23197,となった,1,4
23198,何らかの,1,4
23199,らかの理,1,4
23200,かの理由,1,4
23201,の理由で,1,4
23202,理由で当,1,4
23203,由で当手,1,4
23204,で当手続,1,4
23205,当手続き,1,4
23206,手続き窓,1,4
23207,続き窓口,1,4
23208,き窓口か,1,4
23209,窓口から,1,4
23210,口からの,1,4
23211,からの連,1,4
23212,らの連絡,1,4
23213,の連絡を,1,4
23214,連絡を確,1,4
23215,絡を確認,1,4
23216,を確認で,1,4
23217,確認でき,1,4
23218,認できて,1,4
23219,できてい,1,4
23220,きていな,1,4
23221,上記理由,1,4
23222,記理由に,1,4
23223,理由によ,1,4
23224,由により,1,4
23225,により申,1,4
23226,より申請,1,4
23227,り申請手,1,4
23228,申請手続,1,4
23229,請手続き,1,4
23230,手続きが,1,4
23231,続きが完,1,4
23232,きが完了,1,4
23233,了してい,1,4
23234,場合は、,1,4
23235,合は、登,1,4
23236,は、登録,1,4
23237,、登録情,1,4
23238,録情報が,1,4
23239,情報が残,1,4
23240,報が残っ,1,4
23241,が残って,1,4
23242,残ってい,1,4
23243,サービス,1,4
23244,ービスの,1,4
23245,ビスの利,1,4
23246,スの利用,1,4
23247,用料金に,1,4
23248,料金につ,1,4
23249,ついて免,1,4
23250,いて免除,1,4
23251,て免除と,1,4
23252,免除とな,1,4
23253,除となら,1,4
23254,とならず,1,4
23255,ならず、,1,4
23256,らず、次,1,4
23257,ず、次月,1,4
23258,、次月以,1,4
23259,次月以降,1,4
23260,月以降も,1,4
23261,以降も課,1,4
23262,降も課金,1,4
23263,も課金対,1,4
23264,早急に契,1,4
23265,急に契約,1,4
23266,に契約を,1,4
23267,契約を解,1,4
23268,約を解除,1,4
23269,を解除し,1,4
23270,解除し、,1,4
23271,除し、後,1,4
23272,し、後払,1,4
23273,、後払い,1,4
23274,後払い決,1,4
23275,払い決済,1,4
23276,い決済等,1,4
23277,決済等の,1,4
23278,済等の有,1,4
23279,等の有料,1,4
23280,の有料請,1,4
23281,有料請求,1,4
23282,料請求が,1,4
23283,請求が発,1,4
23284,求が発生,1,4
23285,発生しな,1,4
23286,生しない,1,4
23287,しないよ,1,4
23288,ないよう,1,4
23289,いように,1,4
23290,ようにす,1,4
23291,うにする,1,4
23292,にする為,1,4
23293,する為に,1,4
23294,る為に本,1,4
23295,為に本通,1,4
23296,に本通知,1,4
23297,本通知確,1,4
23298,通知確認,1,4
23299,知確認後,1,4
23300,確認後〔,1,4
23301,認後〔解,1,4
23302,後〔解除,1,4
23303,〔解除申,1,4
23304,除申請〕,1,4
23305,申請〕と,1,4
23306,請〕と記,1,4
23307,〕と記入,1,4
23308,と記入の,1,4
23309,記入の上,1,4
23310,入の上、,1,4
23311,下さいま,1,4
23312,さいませ,1,4
23313,いませ。,1,4
23314,文書番号,1,4
23315,上記登録情,1,5
23316,記登録情報,1,5
23317,において二,1,5
23318,おいて二次,1,5
23319,いて二次登,1,5
23320,て二次登録,1,5
23321,が許可され,1,5
23322,許可された,1,5
23323,可された状,1,5
23324,された状態,1,5
23325,れた状態と,1,5
23326,た状態とな,1,5
23327,、貴殿の登,1,5
23328,貴殿の登録,1,5
23329,殿の登録情,1,5
23330,の登録情報,1,5
23331,において入,1,5
23332,おいて入会,1,5
23333,いて入会金,1,5
23334,て入会金、,1,5
23335,入会金、月,1,5
23336,会金、月額,1,5
23337,金、月額会,1,5
23338,、月額会員,1,5
23339,額会員費用,1,5
23340,会員費用等,1,5
23341,員費用等の,1,5
23342,等の課金が,1,5
23343,の課金が発,1,5
23344,課金が発生,1,5
23345,提携サイト,1,5
23346,携サイトへ,1,5
23347,サイトへの,1,5
23348,イトへの自,1,5
23349,トへの自動,1,5
23350,への自動登,1,5
23351,の自動登録,1,5
23352,自動登録、,1,5
23353,動登録、入,1,5
23354,登録、入会,1,5
23355,掲題の件に,1,5
23356,題の件につ,1,5
23357,の件につき,1,5
23358,件につきま,1,5
23359,につきまし,1,5
23360,つきまして,1,5
23361,きまして、,1,5
23362,まして、利,1,5
23363,して、利用,1,5
23364,て、利用期,1,5
23365,、利用期間,1,5
23366,利用期間と,1,5
23367,用期間とみ,1,5
23368,期間とみな,1,5
23369,間とみなさ,1,5
23370,とみなされ,1,5
23371,みなされた,1,5
23372,なされた本,1,5
23373,された本来,1,5
23374,れた本来の,1,5
23375,た本来の利,1,5
23376,本来の利用,1,5
23377,来の利用料,1,5
23378,利用料金の,1,5
23379,用料金の免,1,5
23380,料金の免除,1,5
23381,金の免除と,1,5
23382,の免除と、,1,5
23383,免除と、有,1,5
23384,除と、有料,1,5
23385,と、有料登,1,5
23386,、有料登録,1,5
23387,有料登録の,1,5
23388,料登録の解,1,5
23389,登録の解除,1,5
23390,録の解除の,1,5
23391,の解除の通,1,5
23392,解除の通知,1,5
23393,除の通知案,1,5
23394,の通知案内,1,5
23395,通知案内を,1,5
23396,知案内を行,1,5
23397,案内を行っ,1,5
23398,内を行って,1,5
23399,を行ってお,1,5
23400,行っており,1,5
23401,おりますが,1,5
23402,りますが、,1,5
23403,ますが、下,1,5
23404,すが、下記,1,5
23405,が、下記い,1,5
23406,、下記いず,1,5
23407,下記いずれ,1,5
23408,記いずれか,1,5
23409,いずれかの,1,5
23410,ずれかの事,1,5
23411,れかの事由,1,5
23412,かの事由に,1,5
23413,の事由にお,1,5
23414,事由におい,1,5
23415,由において,1,5
23416,において申,1,5
23417,おいて申請,1,5
23418,いて申請が,1,5
23419,て申請が完,1,5
23420,申請が完了,1,5
23421,請が完了し,1,5
23422,完了してお,1,5
23423,了しており,1,5
23424,ておりませ,1,5
23425,おりません,1,5
23426,また、現時,1,5
23427,た、現時点,1,5
23428,、現時点で,1,5
23429,現時点で利,1,5
23430,時点で利用,1,5
23431,点で利用者,1,5
23432,で利用者情,1,5
23433,利用者情報,1,5
23434,用者情報登,1,5
23435,者情報登録,1,5
23436,情報登録が,1,5
23437,報登録が確,1,5
23438,登録が確認,1,5
23439,録が確認さ,1,5
23440,が確認され,1,5
23441,確認されて,1,5
23442,認されてい,1,5
23443,れているコ,1,5
23444,ているコン,1,5
23445,いるコンテ,1,5
23446,るコンテン,1,5
23447,コンテンツ,1,5
23448,ンテンツは,1,5
23449,テンツは合,1,5
23450,ンツは合計,1,5
23451,サイトとな,1,5
23452,イトとなっ,1,5
23453,トとなって,1,5
23454,っており、,1,5
23455,ており、内,1,5
23456,サイトが月,1,5
23457,イトが月額,1,5
23458,トが月額費,1,5
23459,が月額費用,1,5
23460,月額費用等,1,5
23461,額費用等の,1,5
23462,等の課金対,1,5
23463,の課金対象,1,5
23464,対象となっ,1,5
23465,象となって,1,5
23466,通知にそっ,1,5
23467,知にそった,1,5
23468,にそった解,1,5
23469,そった解除,1,5
23470,った解除手,1,5
23471,た解除手続,1,5
23472,解除手続き,1,5
23473,除手続きに,1,5
23474,手続きに協,1,5
23475,続きに協力,1,5
23476,きに協力し,1,5
23477,に協力して,1,5
23478,協力してい,1,5
23479,力していな,1,5
23480,手続きの途,1,5
23481,続きの途中,1,5
23482,きの途中で,1,5
23483,の途中であ,1,5
23484,途中である,1,5
23485,中であるに,1,5
23486,であるにも,1,5
23487,あるにも関,1,5
23488,るにも関わ,1,5
23489,にも関わら,1,5
23490,も関わらず,1,5
23491,関わらず音,1,5
23492,わらず音信,1,5
23493,らず音信普,1,5
23494,ず音信普通,1,5
23495,音信普通と,1,5
23496,信普通とな,1,5
23497,普通となっ,1,5
23498,通となった,1,5
23499,何らかの理,1,5
23500,らかの理由,1,5
23501,かの理由で,1,5
23502,の理由で当,1,5
23503,理由で当手,1,5
23504,由で当手続,1,5
23505,で当手続き,1,5
23506,当手続き窓,1,5
23507,手続き窓口,1,5
23508,続き窓口か,1,5
23509,き窓口から,1,5
23510,窓口からの,1,5
23511,口からの連,1,5
23512,からの連絡,1,5
23513,らの連絡を,1,5
23514,の連絡を確,1,5
23515,連絡を確認,1,5
23516,絡を確認で,1,5
23517,を確認でき,1,5
23518,確認できて,1,5
23519,認できてい,1,5
23520,できていな,1,5
23521,きていない,1,5
23522,上記理由に,1,5
23523,記理由によ,1,5
23524,理由により,1,5
23525,由により申,1,5
23526,により申請,1,5
23527,より申請手,1,5
23528,り申請手続,1,5
23529,申請手続き,1,5
23530,請手続きが,1,5
23531,手続きが完,1,5
23532,続きが完了,1,5
23533,きが完了し,1,5
23534,完了してい,1,5
23535,了していな,1,5
23536,い場合は、,1,5
23537,場合は、登,1,5
23538,合は、登録,1,5
23539,は、登録情,1,5
23540,、登録情報,1,5
23541,登録情報が,1,5
23542,録情報が残,1,5
23543,情報が残っ,1,5
23544,報が残って,1,5
23545,が残ってい,1,5
23546,残っている,1,5
23547,サービスの,1,5
23548,ービスの利,1,5
23549,ビスの利用,1,5
23550,スの利用料,1,5
23551,利用料金に,1,5
23552,用料金につ,1,5
23553,料金につい,1,5
23554,について免,1,5
23555,ついて免除,1,5
23556,いて免除と,1,5
23557,て免除とな,1,5
23558,免除となら,1,5
23559,除とならず,1,5
23560,とならず、,1,5
23561,ならず、次,1,5
23562,らず、次月,1,5
23563,ず、次月以,1,5
23564,、次月以降,1,5
23565,次月以降も,1,5
23566,月以降も課,1,5
23567,以降も課金,1,5
23568,降も課金対,1,5
23569,も課金対象,1,5
23570,象となりま,1,5
23571,早急に契約,1,5
23572,急に契約を,1,5
23573,に契約を解,1,5
23574,契約を解除,1,5
23575,約を解除し,1,5
23576,を解除し、,1,5
23577,解除し、後,1,5
23578,除し、後払,1,5
23579,し、後払い,1,5
23580,、後払い決,1,5
23581,後払い決済,1,5
23582,払い決済等,1,5
23583,い決済等の,1,5
23584,決済等の有,1,5
23585,済等の有料,1,5
23586,等の有料請,1,5
23587,の有料請求,1,5
23588,有料請求が,1,5
23589,料請求が発,1,5
23590,請求が発生,1,5
23591,求が発生し,1,5
23592,が発生しな,1,5
23593,発生しない,1,5
23594,生しないよ,1,5
23595,しないよう,1,5
23596,ないように,1,5
23597,いようにす,1,5
23598,ようにする,1,5
23599,うにする為,1,5
23600,にする為に,1,5
23601,する為に本,1,5
23602,る為に本通,1,5
23603,為に本通知,1,5
23604,に本通知確,1,5
23605,本通知確認,1,5
23606,通知確認後,1,5
23607,知確認後〔,1,5
23608,確認後〔解,1,5
23609,認後〔解除,1,5
23610,後〔解除申,1,5
23611,〔解除申請,1,5
23612,解除申請〕,1,5
23613,除申請〕と,1,5
23614,申請〕と記,1,5
23615,請〕と記入,1,5
23616,〕と記入の,1,5
23617,と記入の上,1,5
23618,記入の上、,1,5
23619,入の上、ご,1,5
23620,信下さいま,1,5
23621,下さいませ,1,5
23622,さいませ。,1,5
23623,ﾈト,1,2
23624,あﾄ,1,2
23625,ｪﾎ,1,2
23626,ﾎズ,1,2
23627,閧ｪﾎ,1,3
23628,ｪﾎズ,1,3
23629,閧ｪﾎズ,1,4
23630,ヰ,1,1
23631,ﾇペ,1,2
23632,ヌ,1,1
23633,ﾖつ,1,2
23634,つね,1,2
23635,ねヌ,1,2
23636,ﾖつね,1,3
23637,つねヌ,1,3
23638,ﾖつねヌ,1,4
23639,斥,1,1
23640,责,1,1
23641,迷,1,1
23642,咱,1,1
23643,诉,1,1
23644,。他,1,2
23645,道娃,1,2
23646,们是,1,2
23647,是在,1,2
23648,在为,1,2
23649,为他,1,2
23650,他烧,1,2
23651,香和,1,2
23652,和烧,1,2
23653,烧纸,1,2
23654,们以,1,2
23655,前多,1,2
23656,多次,1,2
23657,次这,1,2
23658,这么,1,2
23659,么干,1,2
23660,干过,1,2
23661,只是,1,2
23662,是这,1,2
23663,这次,1,2
23664,他已,1,2
23665,有力,1,2
23666,力气,1,2
23667,气象,1,2
23668,那样,1,2
23669,样斥,1,2
23670,斥责,1,2
23671,责他,1,2
23672,们迷,1,2
23673,迷信,1,2
23674,信了,1,2
23675,咱们,1,2
23676,们去,1,2
23677,去村,1,2
23678,里告,1,2
23679,告诉,1,2
23680,诉大,1,2
23681,大人,1,2
23682,人吧,1,2
23683,这最,1,2
23684,后一,1,2
23685,一课,1,2
23686,课要,1,2
23687,要提,1,2
23688,提前,1,2
23689,前讲,1,2
23690,讲了,1,2
23691,钮。他,1,3
23692,。他知,1,3
23693,知道娃,1,3
23694,道娃们,1,3
23695,娃们是,1,3
23696,们是在,1,3
23697,是在为,1,3
23698,在为他,1,3
23699,为他烧,1,3
23700,他烧香,1,3
23701,烧香和,1,3
23702,香和烧,1,3
23703,和烧纸,1,3
23704,他们以,1,3
23705,们以前,1,3
23706,以前多,1,3
23707,前多次,1,3
23708,多次这,1,3
23709,次这么,1,3
23710,这么干,1,3
23711,么干过,1,3
23712,只是这,1,3
23713,是这次,1,3
23714,他已没,1,3
23715,没有力,1,3
23716,有力气,1,3
23717,力气象,1,3
23718,气象以,1,3
23719,象以前,1,3
23720,以前那,1,3
23721,前那样,1,3
23722,那样斥,1,3
23723,样斥责,1,3
23724,斥责他,1,3
23725,责他们,1,3
23726,他们迷,1,3
23727,们迷信,1,3
23728,迷信了,1,3
23729,咱们去,1,3
23730,们去村,1,3
23731,去村里,1,3
23732,村里告,1,3
23733,里告诉,1,3
23734,告诉大,1,3
23735,诉大人,1,3
23736,大人吧,1,3
23737,这最后,1,3
23738,最后一,1,3
23739,后一课,1,3
23740,一课要,1,3
23741,课要提,1,3
23742,要提前,1,3
23743,提前讲,1,3
23744,前讲了,1,3
23745,按钮。他,1,4
23746,钮。他知,1,4
23747,。他知道,1,4
23748,他知道娃,1,4
23749,知道娃们,1,4
23750,道娃们是,1,4
23751,娃们是在,1,4
23752,们是在为,1,4
23753,是在为他,1,4
23754,在为他烧,1,4
23755,为他烧香,1,4
23756,他烧香和,1,4
23757,烧香和烧,1,4
23758,香和烧纸,1,4
23759,他们以前,1,4
23760,们以前多,1,4
23761,以前多次,1,4
23762,前多次这,1,4
23763,多次这么,1,4
23764,次这么干,1,4
23765,这么干过,1,4
23766,只是这次,1,4
23767,他已没有,1,4
23768,已没有力,1,4
23769,没有力气,1,4
23770,有力气象,1,4
23771,力气象以,1,4
23772,气象以前,1,4
23773,象以前那,1,4
23774,以前那样,1,4
23775,前那样斥,1,4
23776,那样斥责,1,4
23777,样斥责他,1,4
23778,斥责他们,1,4
23779,责他们迷,1,4
23780,他们迷信,1,4
23781,们迷信了,1,4
23782,咱们去村,1,4
23783,们去村里,1,4
23784,去村里告,1,4
23785,村里告诉,1,4
23786,里告诉大,1,4
23787,告诉大人,1,4
23788,诉大人吧,1,4
23789,这最后一,1,4
23790,最后一课,1,4
23791,后一课要,1,4
23792,一课要提,1,4
23793,课要提前,1,4
23794,要提前讲,1,4
23795,提前讲了,1,4
23796,】按钮。他,1,5
23797,按钮。他知,1,5
23798,钮。他知道,1,5
23799,。他知道娃,1,5
23800,他知道娃们,1,5
23801,知道娃们是,1,5
23802,道娃们是在,1,5
23803,娃们是在为,1,5
23804,们是在为他,1,5
23805,是在为他烧,1,5
23806,在为他烧香,1,5
23807,为他烧香和,1,5
23808,他烧香和烧,1,5
23809,烧香和烧纸,1,5
23810,他们以前多,1,5
23811,们以前多次,1,5
23812,以前多次这,1,5
23813,前多次这么,1,5
23814,多次这么干,1,5
23815,次这么干过,1,5
23816,他已没有力,1,5
23817,已没有力气,1,5
23818,没有力气象,1,5
23819,有力气象以,1,5
23820,力气象以前,1,5
23821,气象以前那,1,5
23822,象以前那样,1,5
23823,以前那样斥,1,5
23824,前那样斥责,1,5
23825,那样斥责他,1,5
23826,样斥责他们,1,5
23827,斥责他们迷,1,5
23828,责他们迷信,1,5
23829,他们迷信了,1,5
23830,咱们去村里,1,5
23831,们去村里告,1,5
23832,去村里告诉,1,5
23833,村里告诉大,1,5
23834,里告诉大人,1,5
23835,告诉大人吧,1,5
23836,这最后一课,1,5
23837,最后一课要,1,5
23838,后一课要提,1,5
23839,一课要提前,1,5
23840,课要提前讲,1,5
23841,要提前讲了,1,5
23842,弱,1,1
23843,氷,1,1
23844,熱,1,1
23845,貨,1,1
23846,浴,1,1
23847,故,1,1
23848,幾,1,1
23849,填,1,1
23850,艸,1,1
23851,ﾆ案,1,2
23852,ﾅ僻,1,2
23853,でて,1,2
23854,まな,1,2
23855,に最,1,2
23856,最五,1,2
23857,どみ,1,2
23858,ﾆ弱,1,2
23859,弱が,1,2
23860,がﾔ,1,2
23861,ﾔな,1,2
23862,と呼,1,2
23863,呼の,1,2
23864,ﾌ氷,1,2
23865,は別,1,2
23866,に僻,1,2
23867,得て,1,2
23868,ﾔ熱,1,2
23869,熱ﾆ,1,2
23870,ﾆ呼,1,2
23871,呼る,1,2
23872,るが,1,2
23873,ﾅポ,1,2
23874,ま誇,1,2
23875,ﾅ心,1,2
23876,ﾊ貨,1,2
23877,貨ぼ,1,2
23878,ぼを,1,2
23879,を浴,1,2
23880,浴び,1,2
23881,ﾌ鶴,1,2
23882,鶴箆,1,2
23883,箆簡,1,2
23884,ﾉ故,1,2
23885,ﾅ全,1,2
23886,全ﾄ,1,2
23887,ﾄ幾,1,2
23888,幾そ,1,2
23889,ま語,1,2
23890,たﾍ,1,2
23891,ﾈ誇,1,2
23892,誇填,1,2
23893,ﾈ簡,1,2
23894,ﾖ勇,1,2
23895,ら今,1,2
23896,今ﾜ,1,2
23897,なへ,1,2
23898,へま,1,2
23899,ﾉ呼,1,2
23900,ﾍ僻,1,2
23901,に選,1,2
23902,たﾖ,1,2
23903,ﾖり,1,2
23904,りし,1,2
23905,ﾌ場,1,2
23906,ﾍ鵜,1,2
23907,鵜閧,1,2
23908,閧ｻ,1,2
23909,ｻﾌ,1,2
23910,ﾌ旨,1,2
23911,まポ,1,2
23912,ﾆら,1,2
23913,かﾂ,1,2
23914,ﾟる副,1,3
23915,副ﾆ案,1,3
23916,ﾜでな,1,3
23917,ﾅ僻で,1,3
23918,ﾂでて,1,3
23919,でては,1,3
23920,はまな,1,3
23921,ﾎに最,1,3
23922,に最五,1,3
23923,最五で,1,3
23924,五でど,1,3
23925,でどみ,1,3
23926,ﾆ弱が,1,3
23927,弱がﾔ,1,3
23928,がﾔな,1,3
23929,ﾉてと,1,3
23930,てと呼,1,3
23931,と呼の,1,3
23932,呼のは,1,3
23933,とは別,1,3
23934,は別に,1,3
23935,別に僻,1,3
23936,に僻で,1,3
23937,呆得て,1,3
23938,得てと,1,3
23939,ﾔ熱ﾆ,1,3
23940,熱ﾆ呼,1,3
23941,ﾆ呼る,1,3
23942,呼るが,1,3
23943,めて、,1,3
23944,まま誇,1,3
23945,ﾒでま,1,3
23946,でまと,1,3
23947,ﾊ貨ぼ,1,3
23948,貨ぼを,1,3
23949,ぼを浴,1,3
23950,を浴び,1,3
23951,浴びて,1,3
23952,ﾌ鶴箆,1,3
23953,鶴箆簡,1,3
23954,箆簡単,1,3
23955,ﾅ全ﾄ,1,3
23956,全ﾄ幾,1,3
23957,ﾄ幾そ,1,3
23958,幾その,1,3
23959,そのま,1,3
23960,まま語,1,3
23961,ま語た,1,3
23962,語たﾍ,1,3
23963,たﾍな,1,3
23964,ﾈ誇填,1,3
23965,ﾈ簡単,1,3
23966,僻なら,1,3
23967,なら今,1,3
23968,ら今ﾜ,1,3
23969,ﾈなへ,1,3
23970,なへま,1,3
23971,へまは,1,3
23972,まは【,1,3
23973,このま,1,3
23974,ﾍ僻・,1,3
23975,ﾊに選,1,3
23976,に選ﾎ,1,3
23977,選ﾎれ,1,3
23978,れたﾖ,1,3
23979,たﾖり,1,3
23980,ﾖりし,1,3
23981,りしﾄ,1,3
23982,ﾌ場合,1,3
23983,場合ﾍ,1,3
23984,合ﾍ鵜,1,3
23985,ﾍ鵜閧,1,3
23986,鵜閧ｻ,1,3
23987,閧ｻﾌ,1,3
